,Unnamed: 0,unique_id,node,category_list,construct_list,ml_words_updated,shape,icon,cons_synnonyms,cat_synnonyms,description,emb_string,psid,sid
864,6854,abbvie_evaluation_abbvie_aa_nsm_deck1_0025_3_abbvie_aa_nsm,3,['evaluation'],['assessment'],['curtain'],['circle'],['clipboard'],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['attribute', 'critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', 'exam', 'what we found', 'take a look', 'trade off', 'trade-off', 'calibrate', 'systematic review', 'diagnose', 'estimation', 'assessment', 'analysi', 'appraisal', 'rating', 'study', 'examination', 'assessment', 'insight', 'finding', 'survey', 'review']","['rating', 'score', 'systematic review', 'finding', 'assessment', 'trade-off', 'valuation', 'appraisal', 'analysi', 'what we found', 'scoring', 'system', 'determine', 'clipboard', 'understanding', 'attribute', 'study', 'survey', 'critical analysi', 'examination', 'circle', 'trade off', 'review', 'exam', 'calibrate', 'computation', 'take a look', 'curtain', 'estimation', 'insight', 'diagnose', 'evaluation']",. The category is evaluation. The construct is assessment and contain curtain having shape of a circle with clipboard icon,25,25
865,28501,abbvie_pros_and_cons_abbvie_aa_nsm_deck1_0035_5_abbvie_aa_nsm,5,['pros and con'],['assessment'],[],"['callout', 'square']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'square', 'valuation', 'scoring', 'callout', 'system', 'pros and con', 'evaluation']",. The category is pros_and_cons. The construct is assessment having shape of a callout square,32,35
866,28500,abbvie_pros_and_cons_abbvie_aa_nsm_deck1_0034_3_abbvie_aa_nsm,3,['pros and con'],['assessment'],[],"['callout', 'square']",['wallet'],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'square', 'valuation', 'scoring', 'callout', 'system', 'pros and con', 'wallet', 'evaluation']",. The category is pros_and_cons. The construct is assessment having shape of a callout square with wallet icon,32,34
867,17473,abbvie_risks_and_benefits_abbvie_aa_nsm_deck1_0150_6_abbvie_aa_nsm,6,['risks and benefit'],['assessment'],['pen'],['square'],"['check', 'mark', 'cros', 'mark', 'warning']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'cros', 'risks and benefit', 'warning', 'assessment', 'square', 'valuation', 'scoring', 'pen', 'system', 'check', 'evaluation']",. The category is risks_and_benefits. The construct is assessment and contain pen having shape of a square with check mark cros mark warning icon,146,150
868,14965,abbvie_checklist_abbvie_aa_nsm_deck1_0203_2_abbvie_aa_nsm,2,['checklist'],['assessment'],"['clipboard', 'curtain']","['rectangle', 'square']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['things to do', 'tally', 'account', 'list', 'register', 'registry', 'user story', 'note', 'taking note', 'roundtable', 'round table', ""to do'"", 'can do cannot do', 'did and did not do', 'task', 'to-do list', 'index', 'content', 'manifest', 'target', 'tasklist']","['round table', ""to do'"", 'note', 'manifest', 'task', 'rating', 'user story', 'score', 'assessment', 'can do cannot do', 'roundtable', 'tally', 'to-do list', 'list', 'account', 'tasklist', 'valuation', 'target', 'scoring', 'content', 'index', 'system', 'clipboard', 'taking note', 'registry', 'square', 'things to do', 'rectangle', 'checklist', 'did and did not do', 'register', 'curtain', 'evaluation']",. The category is checklist. The construct is assessment and contain clipboard curtain having shape of a rectangle square,202,203
869,11094,abbvie_scenarios_abbvie_aa_nsm_deck1_0145_2_abbvie_aa_nsm,2,['scenario'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'scenario', 'rectangle', 'scoring', 'system', 'curtain', 'evaluation']",. The category is scenarios. The construct is assessment and contain curtain having shape of a rectangle,144,145
870,17898,abbvie_comparison_abbvie_aa_nsm_deck1_0152_5_abbvie_aa_nsm,5,['comparison'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['comparable', 'benchmark', 'a b testing', 'good vs bad', 'parallel', 'side by side', 'two side', 'similarity', ""what's working"", 'alike and different', 'equal', 'same and different', 'common', 'commonality', 'less and more', 'laggard', 'loyalist', 'dabbler', 'early adopter', 'ea', 'migration', 'migrate', 'today', 'tomorrow', 'today vs tomorrow', 'actual vs forecast', 'assumptions vs actual', 'nearest', 'left and right', 'a to b', 'opposite', 'ups and down', 'dichotomy', 'up vs down slide', 'high to low', 'comparing', 'old vs. new', 'here to there', 'known and unknown', 'pre post', 'known or not known', 'above or below', 'actual vs. anticipated', 'this then', 'this then that', 'increase and decrease', 'split screen', 'proactive vs. reactive', 'baseline', 'comparative', 'opposite end', 'polarity', 'upsides downside', 'competition divider', 'comparator', 'where we are where we want to be', 'true or false', 'differentiation', 'correlation', 'parity', 'equivalence', 'compatibility', 'pros and con', 'before and after', 'parallelism']","['parity', ""what's working"", 'commonality', 'this then that', 'split screen', 'above or below', 'opposite end', 'score', 'migration', 'high to low', 'comparison', 'known or not known', 'comparing', 'valuation', 'alike and different', 'scoring', 'benchmark', 'system', 'baseline', 'parallelism', 'opposite', 'up vs down slide', 'actual vs forecast', 'differentiation', 'common', 'parallel', 'here to there', 'nearest', 'same and different', 'early adopter', 'pre post', 'competition divider', 'equivalence', 'less and more', 'ups and down', 'increase and decrease', 'comparator', 'pros and con', 'correlation', 'evaluation', 'rating', 'dabbler', 'good vs bad', 'side by side', 'today vs tomorrow', 'actual vs. anticipated', 'left and right', 'comparable', 'rectangle', 'similarity', 'curtain', 'laggard', 'migrate', 'upsides downside', 'a to b', 'assessment', 'comparative', 'true or false', 'a b testing', 'where we are where we want to be', 'old vs. new', 'loyalist', 'today', 'this then', 'polarity', 'ea', 'two side', 'proactive vs. reactive', 'dichotomy', 'equal', 'compatibility', 'tomorrow', 'assumptions vs actual', 'known and unknown', 'before and after']",. The category is comparison. The construct is assessment and contain curtain having shape of a rectangle,149,152
871,10737,abbvie_tactics_abbvie_aa_nsm_deck1_0127_3_abbvie_aa_nsm,3,['tactic'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'tactic', 'curtain', 'evaluation']",. The category is tactics. The construct is assessment and contain curtain having shape of a rectangle,125,127
872,17471,abbvie_risks_and_benefits_abbvie_aa_nsm_deck1_0146_4_abbvie_aa_nsm,4,['risks and benefit'],['assessment'],['pen'],['square'],"['check', 'mark', 'cros', 'mark', 'warning']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'cros', 'risks and benefit', 'warning', 'assessment', 'square', 'valuation', 'scoring', 'pen', 'system', 'check', 'evaluation']",. The category is risks_and_benefits. The construct is assessment and contain pen having shape of a square with check mark cros mark warning icon,146,146
873,17472,abbvie_risks_and_benefits_abbvie_aa_nsm_deck1_0148_3_abbvie_aa_nsm,3,['risks and benefit'],['assessment'],['pen'],['square'],"['check', 'mark', 'cros', 'mark', 'warning']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'cros', 'risks and benefit', 'warning', 'assessment', 'square', 'valuation', 'scoring', 'pen', 'system', 'check', 'evaluation']",. The category is risks_and_benefits. The construct is assessment and contain pen having shape of a square with check mark cros mark warning icon,146,148
874,10732,abbvie_tactics_abbvie_aa_nsm_deck1_0122_3_abbvie_aa_nsm,3,['tactic'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'tactic', 'curtain', 'evaluation']",. The category is tactics. The construct is assessment and contain curtain having shape of a rectangle,122,122
875,10733,abbvie_tactics_abbvie_aa_nsm_deck1_0123_2_abbvie_aa_nsm,2,['tactic'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'tactic', 'curtain', 'evaluation']",. The category is tactics. The construct is assessment and contain curtain having shape of a rectangle,122,123
876,20894,abbvie_skills_abbvie_aa_nsm_deck1_0032_4_abbvie_aa_nsm,4,['skill'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'skill', 'curtain', 'evaluation']",. The category is skills. The construct is assessment and contain curtain having shape of a rectangle,32,32
877,20895,abbvie_skills_abbvie_aa_nsm_deck1_0033_2_abbvie_aa_nsm,2,['skill'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'skill', 'curtain', 'evaluation']",. The category is skills. The construct is assessment and contain curtain having shape of a rectangle,32,33
878,20896,abbvie_skills_abbvie_aa_nsm_deck1_0034_3_abbvie_aa_nsm,3,['skill'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'skill', 'curtain', 'evaluation']",. The category is skills. The construct is assessment and contain curtain having shape of a rectangle,32,34
879,20897,abbvie_skills_abbvie_aa_nsm_deck1_0035_5_abbvie_aa_nsm,5,['skill'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'skill', 'curtain', 'evaluation']",. The category is skills. The construct is assessment and contain curtain having shape of a rectangle,32,35
880,20898,abbvie_skills_abbvie_aa_nsm_deck1_0036_6_abbvie_aa_nsm,6,['skill'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'skill', 'curtain', 'evaluation']",. The category is skills. The construct is assessment and contain curtain having shape of a rectangle,32,36
881,20899,abbvie_skills_abbvie_aa_nsm_deck1_0037_4_abbvie_aa_nsm,4,['skill'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'skill', 'curtain', 'evaluation']",. The category is skills. The construct is assessment and contain curtain having shape of a rectangle,37,37
882,20900,abbvie_skills_abbvie_aa_nsm_deck1_0038_2_abbvie_aa_nsm,2,['skill'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'skill', 'curtain', 'evaluation']",. The category is skills. The construct is assessment and contain curtain having shape of a rectangle,37,38
883,20901,abbvie_skills_abbvie_aa_nsm_deck1_0039_3_abbvie_aa_nsm,3,['skill'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'skill', 'curtain', 'evaluation']",. The category is skills. The construct is assessment and contain curtain having shape of a rectangle,37,39
884,20902,abbvie_skills_abbvie_aa_nsm_deck1_0040_5_abbvie_aa_nsm,5,['skill'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'skill', 'curtain', 'evaluation']",. The category is skills. The construct is assessment and contain curtain having shape of a rectangle,37,40
885,20903,abbvie_skills_abbvie_aa_nsm_deck1_0041_6_abbvie_aa_nsm,6,['skill'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'skill', 'curtain', 'evaluation']",. The category is skills. The construct is assessment and contain curtain having shape of a rectangle,37,41
886,10734,abbvie_tactics_abbvie_aa_nsm_deck1_0124_4_abbvie_aa_nsm,4,['tactic'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'tactic', 'curtain', 'evaluation']",. The category is tactics. The construct is assessment and contain curtain having shape of a rectangle,122,124
887,10735,abbvie_tactics_abbvie_aa_nsm_deck1_0125_4_abbvie_aa_nsm,4,['tactic'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'tactic', 'curtain', 'evaluation']",. The category is tactics. The construct is assessment and contain curtain having shape of a rectangle,125,125
888,10736,abbvie_tactics_abbvie_aa_nsm_deck1_0126_2_abbvie_aa_nsm,2,['tactic'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'valuation', 'rectangle', 'scoring', 'system', 'tactic', 'curtain', 'evaluation']",. The category is tactics. The construct is assessment and contain curtain having shape of a rectangle,125,126
889,14964,abbvie_checklist_abbvie_aa_nsm_deck1_0202_4_abbvie_aa_nsm,4,['checklist'],['assessment'],"['clipboard', 'curtain']","['rectangle', 'square']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['things to do', 'tally', 'account', 'list', 'register', 'registry', 'user story', 'note', 'taking note', 'roundtable', 'round table', ""to do'"", 'can do cannot do', 'did and did not do', 'task', 'to-do list', 'index', 'content', 'manifest', 'target', 'tasklist']","['round table', ""to do'"", 'note', 'manifest', 'task', 'rating', 'user story', 'score', 'assessment', 'can do cannot do', 'roundtable', 'tally', 'to-do list', 'list', 'account', 'tasklist', 'valuation', 'target', 'scoring', 'content', 'index', 'system', 'clipboard', 'taking note', 'registry', 'square', 'things to do', 'rectangle', 'checklist', 'did and did not do', 'register', 'curtain', 'evaluation']",. The category is checklist. The construct is assessment and contain clipboard curtain having shape of a rectangle square,202,202
890,17870,abbvie_comparison_abbvie_aa_nsm_deck1_0124_6_abbvie_aa_nsm,6,['comparison'],['assessment'],"['curtain', 'hand', 'person']","['circle', 'rectangle']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['comparable', 'benchmark', 'a b testing', 'good vs bad', 'parallel', 'side by side', 'two side', 'similarity', ""what's working"", 'alike and different', 'equal', 'same and different', 'common', 'commonality', 'less and more', 'laggard', 'loyalist', 'dabbler', 'early adopter', 'ea', 'migration', 'migrate', 'today', 'tomorrow', 'today vs tomorrow', 'actual vs forecast', 'assumptions vs actual', 'nearest', 'left and right', 'a to b', 'opposite', 'ups and down', 'dichotomy', 'up vs down slide', 'high to low', 'comparing', 'old vs. new', 'here to there', 'known and unknown', 'pre post', 'known or not known', 'above or below', 'actual vs. anticipated', 'this then', 'this then that', 'increase and decrease', 'split screen', 'proactive vs. reactive', 'baseline', 'comparative', 'opposite end', 'polarity', 'upsides downside', 'competition divider', 'comparator', 'where we are where we want to be', 'true or false', 'differentiation', 'correlation', 'parity', 'equivalence', 'compatibility', 'pros and con', 'before and after', 'parallelism']","['parity', ""what's working"", 'commonality', 'this then that', 'split screen', 'person', 'above or below', 'opposite end', 'score', 'migration', 'high to low', 'comparison', 'known or not known', 'comparing', 'valuation', 'alike and different', 'scoring', 'benchmark', 'system', 'baseline', 'parallelism', 'opposite', 'up vs down slide', 'actual vs forecast', 'differentiation', 'common', 'parallel', 'here to there', 'nearest', 'same and different', 'early adopter', 'pre post', 'competition divider', 'equivalence', 'less and more', 'ups and down', 'increase and decrease', 'comparator', 'pros and con', 'correlation', 'evaluation', 'rating', 'dabbler', 'good vs bad', 'side by side', 'today vs tomorrow', 'actual vs. anticipated', 'left and right', 'circle', 'comparable', 'rectangle', 'similarity', 'curtain', 'laggard', 'hand', 'migrate', 'upsides downside', 'a to b', 'assessment', 'comparative', 'true or false', 'a b testing', 'where we are where we want to be', 'old vs. new', 'loyalist', 'today', 'this then', 'polarity', 'ea', 'two side', 'proactive vs. reactive', 'dichotomy', 'equal', 'compatibility', 'tomorrow', 'assumptions vs actual', 'known and unknown', 'before and after']",. The category is comparison. The construct is assessment and contain curtain hand person having shape of a circle rectangle,120,124
891,28485,abbvie_pros_and_cons_abbvie_aa_nsm_deck1_0019_6_abbvie_aa_nsm,6,['pros and con'],['assessment'],"['balance', 'curtain']",['circle'],"['thumb', 'down', 'thumb', 'up']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'circle', 'assessment', 'balance', 'up', 'thumb', 'valuation', 'scoring', 'system', 'down', 'pros and con', 'curtain', 'evaluation']",. The category is pros_and_cons. The construct is assessment and contain balance curtain having shape of a circle with thumb down thumb up icon,16,19
892,14979,abbvie_checklist_abbvie_aa_nsm_deck1_0236_6_abbvie_aa_nsm,6,['checklist'],['assessment'],"['cell', 'phone', 'check', 'list', 'check', 'mark']","['circle', 'square']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['things to do', 'tally', 'account', 'list', 'register', 'registry', 'user story', 'note', 'taking note', 'roundtable', 'round table', ""to do'"", 'can do cannot do', 'did and did not do', 'task', 'to-do list', 'index', 'content', 'manifest', 'target', 'tasklist']","['mark', 'round table', 'note', ""to do'"", 'task', 'manifest', 'user story', 'rating', 'score', 'assessment', 'can do cannot do', 'roundtable', 'tally', 'to-do list', 'list', 'account', 'tasklist', 'valuation', 'target', 'scoring', 'content', 'index', 'system', 'phone', 'taking note', 'cell', 'registry', 'circle', 'square', 'things to do', 'checklist', 'did and did not do', 'register', 'check', 'evaluation']",. The category is checklist. The construct is assessment and contain cell phone check list check mark having shape of a circle square,236,236
893,24850,abbvie_criteria_abbvie_aa_nsm_deck1_0064_4_abbvie_aa_nsm,4,['criterium'],['assessment'],['curtain'],"['circle', 'rounded', 'rectangle']","['cell', 'phone']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['cell', 'rating', 'score', 'rounded', 'circle', 'assessment', 'valuation', 'criterium', 'rectangle', 'scoring', 'system', 'phone', 'curtain', 'evaluation']",. The category is criteria. The construct is assessment and contain curtain having shape of a circle rounded rectangle with cell phone icon,64,64
894,26512,abbvie_success_factors_abbvie_aa_nsm_deck1_0172_3_abbvie_aa_nsm,3,['success factor'],['assessment'],['curtain'],['rectangle'],"['traffic', 'light']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'success factor', 'valuation', 'traffic', 'rectangle', 'scoring', 'system', 'light', 'curtain', 'evaluation']",. The category is success_factors. The construct is assessment and contain curtain having shape of a rectangle with traffic light icon,172,172
895,7085,abbvie_evaluation_abbvie_aa_nsm_deck1_0102_2_abbvie_aa_nsm,2,['evaluation'],['assessment'],['man'],['circle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['attribute', 'critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', 'exam', 'what we found', 'take a look', 'trade off', 'trade-off', 'calibrate', 'systematic review', 'diagnose', 'estimation', 'assessment', 'analysi', 'appraisal', 'rating', 'study', 'examination', 'assessment', 'insight', 'finding', 'survey', 'review']","['rating', 'score', 'systematic review', 'finding', 'assessment', 'trade-off', 'valuation', 'appraisal', 'analysi', 'what we found', 'scoring', 'system', 'determine', 'understanding', 'attribute', 'study', 'survey', 'critical analysi', 'examination', 'circle', 'trade off', 'review', 'man', 'exam', 'calibrate', 'computation', 'take a look', 'estimation', 'insight', 'diagnose', 'evaluation']",. The category is evaluation. The construct is assessment and contain man having shape of a circle,102,102
896,1749,abbvie_status_abbvie_aa_nsm_deck1_0234_3_abbvie_aa_nsm,3,['statu'],['assessment'],"['cell', 'phone', 'curtain']","['rounded', 'square']","['cros', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'cell', 'rating', 'cros', 'score', 'statu', 'rounded', 'assessment', 'square', 'valuation', 'scoring', 'system', 'phone', 'curtain', 'evaluation']",. The category is status. The construct is assessment and contain cell phone curtain having shape of a rounded square with cros mark icon,234,234
897,17819,abbvie_comparison_abbvie_aa_nsm_deck1_0072_5_abbvie_aa_nsm,5,['comparison'],['assessment'],['curtain'],"['hexagon', 'rectangle']",['chat'],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['comparable', 'benchmark', 'a b testing', 'good vs bad', 'parallel', 'side by side', 'two side', 'similarity', ""what's working"", 'alike and different', 'equal', 'same and different', 'common', 'commonality', 'less and more', 'laggard', 'loyalist', 'dabbler', 'early adopter', 'ea', 'migration', 'migrate', 'today', 'tomorrow', 'today vs tomorrow', 'actual vs forecast', 'assumptions vs actual', 'nearest', 'left and right', 'a to b', 'opposite', 'ups and down', 'dichotomy', 'up vs down slide', 'high to low', 'comparing', 'old vs. new', 'here to there', 'known and unknown', 'pre post', 'known or not known', 'above or below', 'actual vs. anticipated', 'this then', 'this then that', 'increase and decrease', 'split screen', 'proactive vs. reactive', 'baseline', 'comparative', 'opposite end', 'polarity', 'upsides downside', 'competition divider', 'comparator', 'where we are where we want to be', 'true or false', 'differentiation', 'correlation', 'parity', 'equivalence', 'compatibility', 'pros and con', 'before and after', 'parallelism']","['parity', ""what's working"", 'commonality', 'this then that', 'split screen', 'above or below', 'opposite end', 'score', 'migration', 'high to low', 'comparison', 'known or not known', 'comparing', 'valuation', 'alike and different', 'scoring', 'benchmark', 'system', 'baseline', 'parallelism', 'opposite', 'up vs down slide', 'actual vs forecast', 'differentiation', 'common', 'chat', 'parallel', 'here to there', 'nearest', 'same and different', 'early adopter', 'pre post', 'competition divider', 'equivalence', 'less and more', 'ups and down', 'increase and decrease', 'comparator', 'hexagon', 'pros and con', 'correlation', 'evaluation', 'rating', 'dabbler', 'good vs bad', 'side by side', 'today vs tomorrow', 'actual vs. anticipated', 'left and right', 'comparable', 'rectangle', 'similarity', 'curtain', 'laggard', 'migrate', 'upsides downside', 'a to b', 'assessment', 'comparative', 'true or false', 'a b testing', 'where we are where we want to be', 'old vs. new', 'loyalist', 'today', 'this then', 'polarity', 'ea', 'two side', 'proactive vs. reactive', 'dichotomy', 'equal', 'compatibility', 'tomorrow', 'assumptions vs actual', 'known and unknown', 'before and after']",. The category is comparison. The construct is assessment and contain curtain having shape of a hexagon rectangle with chat icon,68,72
898,17818,abbvie_comparison_abbvie_aa_nsm_deck1_0071_4_abbvie_aa_nsm,4,['comparison'],['assessment'],['curtain'],"['hexagon', 'rectangle']",['chat'],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['comparable', 'benchmark', 'a b testing', 'good vs bad', 'parallel', 'side by side', 'two side', 'similarity', ""what's working"", 'alike and different', 'equal', 'same and different', 'common', 'commonality', 'less and more', 'laggard', 'loyalist', 'dabbler', 'early adopter', 'ea', 'migration', 'migrate', 'today', 'tomorrow', 'today vs tomorrow', 'actual vs forecast', 'assumptions vs actual', 'nearest', 'left and right', 'a to b', 'opposite', 'ups and down', 'dichotomy', 'up vs down slide', 'high to low', 'comparing', 'old vs. new', 'here to there', 'known and unknown', 'pre post', 'known or not known', 'above or below', 'actual vs. anticipated', 'this then', 'this then that', 'increase and decrease', 'split screen', 'proactive vs. reactive', 'baseline', 'comparative', 'opposite end', 'polarity', 'upsides downside', 'competition divider', 'comparator', 'where we are where we want to be', 'true or false', 'differentiation', 'correlation', 'parity', 'equivalence', 'compatibility', 'pros and con', 'before and after', 'parallelism']","['parity', ""what's working"", 'commonality', 'this then that', 'split screen', 'above or below', 'opposite end', 'score', 'migration', 'high to low', 'comparison', 'known or not known', 'comparing', 'valuation', 'alike and different', 'scoring', 'benchmark', 'system', 'baseline', 'parallelism', 'opposite', 'up vs down slide', 'actual vs forecast', 'differentiation', 'common', 'chat', 'parallel', 'here to there', 'nearest', 'same and different', 'early adopter', 'pre post', 'competition divider', 'equivalence', 'less and more', 'ups and down', 'increase and decrease', 'comparator', 'hexagon', 'pros and con', 'correlation', 'evaluation', 'rating', 'dabbler', 'good vs bad', 'side by side', 'today vs tomorrow', 'actual vs. anticipated', 'left and right', 'comparable', 'rectangle', 'similarity', 'curtain', 'laggard', 'migrate', 'upsides downside', 'a to b', 'assessment', 'comparative', 'true or false', 'a b testing', 'where we are where we want to be', 'old vs. new', 'loyalist', 'today', 'this then', 'polarity', 'ea', 'two side', 'proactive vs. reactive', 'dichotomy', 'equal', 'compatibility', 'tomorrow', 'assumptions vs actual', 'known and unknown', 'before and after']",. The category is comparison. The construct is assessment and contain curtain having shape of a hexagon rectangle with chat icon,68,71
899,17817,abbvie_comparison_abbvie_aa_nsm_deck1_0070_3_abbvie_aa_nsm,3,['comparison'],['assessment'],['curtain'],"['hexagon', 'rectangle']",['chat'],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['comparable', 'benchmark', 'a b testing', 'good vs bad', 'parallel', 'side by side', 'two side', 'similarity', ""what's working"", 'alike and different', 'equal', 'same and different', 'common', 'commonality', 'less and more', 'laggard', 'loyalist', 'dabbler', 'early adopter', 'ea', 'migration', 'migrate', 'today', 'tomorrow', 'today vs tomorrow', 'actual vs forecast', 'assumptions vs actual', 'nearest', 'left and right', 'a to b', 'opposite', 'ups and down', 'dichotomy', 'up vs down slide', 'high to low', 'comparing', 'old vs. new', 'here to there', 'known and unknown', 'pre post', 'known or not known', 'above or below', 'actual vs. anticipated', 'this then', 'this then that', 'increase and decrease', 'split screen', 'proactive vs. reactive', 'baseline', 'comparative', 'opposite end', 'polarity', 'upsides downside', 'competition divider', 'comparator', 'where we are where we want to be', 'true or false', 'differentiation', 'correlation', 'parity', 'equivalence', 'compatibility', 'pros and con', 'before and after', 'parallelism']","['parity', ""what's working"", 'commonality', 'this then that', 'split screen', 'above or below', 'opposite end', 'score', 'migration', 'high to low', 'comparison', 'known or not known', 'comparing', 'valuation', 'alike and different', 'scoring', 'benchmark', 'system', 'baseline', 'parallelism', 'opposite', 'up vs down slide', 'actual vs forecast', 'differentiation', 'common', 'chat', 'parallel', 'here to there', 'nearest', 'same and different', 'early adopter', 'pre post', 'competition divider', 'equivalence', 'less and more', 'ups and down', 'increase and decrease', 'comparator', 'hexagon', 'pros and con', 'correlation', 'evaluation', 'rating', 'dabbler', 'good vs bad', 'side by side', 'today vs tomorrow', 'actual vs. anticipated', 'left and right', 'comparable', 'rectangle', 'similarity', 'curtain', 'laggard', 'migrate', 'upsides downside', 'a to b', 'assessment', 'comparative', 'true or false', 'a b testing', 'where we are where we want to be', 'old vs. new', 'loyalist', 'today', 'this then', 'polarity', 'ea', 'two side', 'proactive vs. reactive', 'dichotomy', 'equal', 'compatibility', 'tomorrow', 'assumptions vs actual', 'known and unknown', 'before and after']",. The category is comparison. The construct is assessment and contain curtain having shape of a hexagon rectangle with chat icon,68,70
